,review_rate,review_body
4576,50,"Ambiente agradável, bem decorado, lindo .Oferece opções da cozinha internacional . nacional e local. Uma delícia de culinária. E também para um café ao fim da tarde.Adequado para ocasiões especiais ."
4577,40,"A comida é ótima, o atendimento muito bom e o preço é acessível mesmo sendo um restaurante mais sofisticado. Recomendo a todos."
4578,40,"Menu bem diversificado, vários pratos da cozinha internacional, carnes muito bem feitas e saborosas, local agradável e bem romântico!"
4579,10,"Depois de avaliação do local há aproximadamente 1 ano e meio, venho deixar minha opinião atual. Muito decepcionado, pois nas últimas três vezes que fomos lá tivemos problemas. Na 1 vez foi com meu prato, que veio 1 hora após os outros de minha mesa. Na segunda situação em que tivemos problemas, e penúltima vez que fomos ao local, minha esposa ficou sem o prato após 02:30 hs de espera, tendo que ""lanchar"" em casa. A última e derradeira situação, foi no dia 12/03/16, em que ligamos para agendar e nos foi reservado a mesa às 20:00, mas que teríamos que desocupar às 23hs (o que já seria indelicado). Mas resolvemos ir, pois não temos outra opção na cidade. Entretanto, para surpresa nossa, às 22:30 fomos convidados a deixar a mesa, pois já teria outra espera no local (sendo que haviam várias, não uma, mas várias mesas disponíveis). Uma pena, comida muito boa, mas total amadorismo, indelicados ..."
4580,50,"Lugar otimo para pedir carnes e pastas, sempre usam ingredientes especiais que fazem o sabor ser único. Um cardápio bem variado."
4581,40,"Gostamos muito...só não dou nota máxima pois quero voltar novamente...pois algumas reclamações descritas pelos demais fazem sentido...Como o choop. ..realmente não tinha...mas pra mim isso não é significante pois adoro cervejas....o pratos estavam excelentes..pedi bem passado pois segundo amigos a carne ao ponto deles e bem vermelha por dentro...Os drinks que pedi tbm estavam perfeitos decoração aconchegante e o atendimento que recebemos foi perfeito. Evidente que não é um restaurante barato mas o preço é adequado a sofisticação ofertada. Faça reserva, eles respondem rápido tbm pelas redes sociais."
4582,40,"Decoração interessante e alimentação muito boa. Fomos muito bem atendidos, pena que algum problema elétrico fez com que não pudéssemos provar o chopp ""do dia""."
4583,40,"A comida é sempre gostosa, com pratos e sobremesas bem caprichados e diferentes.O ambiente é muito agradável, principalmente a parte externa. Parabéns ao arquiteto.O único porém é a carta de vinhos, na qual apenas achei vinhos muito caros."
4584,50,Comida maravilhosa! Ambiente perfeito! Porém o que deixa a desejar é a demora em chegar o pedido. Serviço de garçom ótimo!
4585,20,"Fui 3 vezes no lugar. Nas duas primeiras o atendimento foi ruim. Embora o lugar seja pequeno, devem ter 2 ou 3 garçons para atender todos os cômodos da casa, o que é insuficiente. Nos dias de semana, o número de garçons é menor, e consequentemente o atendimento é pior. Embora este detalhe, a comida estava boa. A carta de cervejas é variada, entretanto, na prática, eles não dispõem da maior parte das cervejas descritas. O Chopp só consegui tomar na primeira vez que fui, nas outras duas não tinha. Esses fatores seriam suficientes para não voltar mais, mas resolvi dar a terceira chance ao estabelecimento, acreditando que eu tinha ""dado azar"". Na terceira vez que fui, levei dois convidados, e passei vergonha. Fui em um dia da semana, restaurante vazio, com apenas mais 2 mesas além da minha. Novamente o atendimento foi demorado, as bebidas demoraram a chegar (não tinha chopp e as cervejas diferenciadas), então resolvemos pedir vinho. Fizemos o pedido das entradas junto com o dos pratos, pois os convidados estavam com fome. As entradas vieram, mas os pratos.... Ficamos por cerca de 2 horas sentados, sem que um garçom viesse até a nossa mesa (não é exagero). Quando então, me levantei e fui falar com o garçom sobre a demora, ele me disse que os pratos já estavam saindo. Depois veio até a mesa e disse que o ""sistema"" tinha apagado os pedidos e que os pratos não haviam sido pedidos. Então, após 2 horas, se deram conta que a única mesa com clientes que estava no restaurante ainda não havia jantado. Pedimos para cancelar os pedido dos pratos e insistiram que havia sido um problema do ""sistema"" como se isso fosse justificar o péssimo atendimento e a experiência que nos proporcionaram. Não cobraram pela bebida e as entradas consumidas como pedido de desculpas, o que no meu ver, é o mínimo para uma situação constrangedora como esta. O restaurante não era a minha primeira opção de lugar para comer em Toledo, em vista as duas primeiras experiências que tive, mas após esta última, não volto mais e não recomendo a ninguém. "
4586,50,"Ambiente agradável, bem decorado, lindo .Oferece opções da cozinha internacional . nacional e local. Uma delícia de culinária. E também para um café ao fim da tarde.Adequado para ocasiões especiais ."
4587,40,"A comida é ótima, o atendimento muito bom e o preço é acessível mesmo sendo um restaurante mais sofisticado. Recomendo a todos."
4588,50,Muito bom o ambiente. Decoração sofisticada e pratos deliciosos. Fiz a reserva para o cubo de vidro e fiquei muito satisfeito. Ainda fomos brindados com um pequeno bolo muito bem ornamentado em função da ocasião. Estou ansioso para retornar lá.
4589,50,"Ambiente decorado e pensado em cada detalhe.Fomos apenas tomar um café, porém a experiência foi excepcional!Expresso: 9.0Bolo chocolate com limão: 9.5Recomendo! "
4590,50,"Excelente escolha para quem busca qualidade! Deliciosas opções de entradas, pratos e drinks! Atendimento e ambiente impecáveis! Percebe-se que tudo no Poloraid foi pensado com muita sensibilidade e carinho! Parabéns! "
4591,50,"Bistro com ambiente agradável e confortável.Serve pratos bem elaboradores e deliciosos, como peixes, carnes, massas, etc. Adorei o risoto com pêras caramelizadas e cubos de mignon. "
4592,50,Muito bom mesmo! Os pratos são deliciosos e atualizam o menu constantemente. ;) O carret de cordeiro com risoto de alho poró é demais!!
4593,50,"Primeiramente, gostei muito do espaço intimista deste restaurante, além de que a decoração das mesas é uma graça a parte. A comida demorou uns 30 minutos para chegar e não decepcionou... uma delícia, voltaria sem dúvidas; a única ressalva é que, mesmo só tendo mais uma mesa ocupada no Bistrô, os garçons precisavam ser chamados para nos atender... achei um pouco de falta de zêlo, mas só! Ainda vale a pena :)"
4594,50,"O restaurante tem um ambiente super aconchegante, limpo e muito bem decorado! O atendimento é muito bom e aceitam reservas! O cardápio apresenta pratos variados e contam com um grande diferencial que são as fotos de todos os pratos o que facilita muito para a escolha! A carta de vinhos é muito boa. A comida é extremamente bem preparada, com ingredientes de primeira qualidade o que resulta num sabor surpreendente dos pratos! As sobremesas não ficam atrás e são deliciosas demais! Já estive no restaurante diversas vezes e super recomendo este estabelecimento! Amo demais! "
4595,40,"Lugar maravilhoso, pratos deliciosos e esteticamente agradáveis, demora um pouco para servir e o atendimento deixou a desejar."
4596,50,"Delicia para um jantar a dois! Ambiente aconchegante e bem decorado. Comida sempre saborosa. Apesar do atrapalho com a entrada que não veio, o prato principal e a sobremesa estavam maravilhosos! Recomendo o Confit de Pato e a sobremesa que tem o picolé! "
4597,40,"Apesar de parecer uma casa antiga adaptada a um restaurante, a decoração é graciosa deixando um ambiente aconchegante, os pratos são deliciosos e requintados e um bom atendimento. Recomendo fazer reserva antecipada pois o restaurante não comporta muitas pessoas e o valor dos pratos não são muito acessíveis. Para os ""bons de garfo"" verificar a quantidade de cada prato para que saia satisfeito.A localização não é muito fácil por estar em um bairro."
4598,50,Muito bom o ambiente. Decoração sofisticada e pratos deliciosos. Fiz a reserva para o cubo de vidro e fiquei muito satisfeito. Ainda fomos brindados com um pequeno bolo muito bem ornamentado em função da ocasião. Estou ansioso para retornar lá.
4599,50,"Ambiente decorado e pensado em cada detalhe.Fomos apenas tomar um café, porém a experiência foi excepcional!Expresso: 9.0Bolo chocolate com limão: 9.5Recomendo! "
4600,50,"Excelente escolha para quem busca qualidade! Deliciosas opções de entradas, pratos e drinks! Atendimento e ambiente impecáveis! Percebe-se que tudo no Poloraid foi pensado com muita sensibilidade e carinho! Parabéns! "
4601,50,"Bistro com ambiente agradável e confortável.Serve pratos bem elaboradores e deliciosos, como peixes, carnes, massas, etc. Adorei o risoto com pêras caramelizadas e cubos de mignon. "
4602,50,Muito bom mesmo! Os pratos são deliciosos e atualizam o menu constantemente. ;) O carret de cordeiro com risoto de alho poró é demais!!
4603,50,"Primeiramente, gostei muito do espaço intimista deste restaurante, além de que a decoração das mesas é uma graça a parte. A comida demorou uns 30 minutos para chegar e não decepcionou... uma delícia, voltaria sem dúvidas; a única ressalva é que, mesmo só tendo mais uma mesa ocupada no Bistrô, os garçons precisavam ser chamados para nos atender... achei um pouco de falta de zêlo, mas só! Ainda vale a pena :)"
4604,50,"O restaurante tem um ambiente super aconchegante, limpo e muito bem decorado! O atendimento é muito bom e aceitam reservas! O cardápio apresenta pratos variados e contam com um grande diferencial que são as fotos de todos os pratos o que facilita muito para a escolha! A carta de vinhos é muito boa. A comida é extremamente bem preparada, com ingredientes de primeira qualidade o que resulta num sabor surpreendente dos pratos! As sobremesas não ficam atrás e são deliciosas demais! Já estive no restaurante diversas vezes e super recomendo este estabelecimento! Amo demais! "
4605,40,"Lugar maravilhoso, pratos deliciosos e esteticamente agradáveis, demora um pouco para servir e o atendimento deixou a desejar."
4606,50,"Delicia para um jantar a dois! Ambiente aconchegante e bem decorado. Comida sempre saborosa. Apesar do atrapalho com a entrada que não veio, o prato principal e a sobremesa estavam maravilhosos! Recomendo o Confit de Pato e a sobremesa que tem o picolé! "
4607,40,"Apesar de parecer uma casa antiga adaptada a um restaurante, a decoração é graciosa deixando um ambiente aconchegante, os pratos são deliciosos e requintados e um bom atendimento. Recomendo fazer reserva antecipada pois o restaurante não comporta muitas pessoas e o valor dos pratos não são muito acessíveis. Para os ""bons de garfo"" verificar a quantidade de cada prato para que saia satisfeito.A localização não é muito fácil por estar em um bairro."
4608,40,"Gosto muito do local, com parte do restaurante em vidro com vista para jardim. Muito bem decorado, bons pratos, bom atendimento. É realmente uma opção muito justa para a cidade. vale a pena pelo menos conhecer uma vez. "
4609,50,"A comida é muito boa. O atendimento é muito cortês, apesar de um pouco demorado. O ambiente é muito acolhedor e a decoração é um show. Altamente recomendável, apesar de não ser barato."
4610,50,"Lugar descontraído, agradável, comida muito boa e percebo que estão melhorando cada vez mais. Sempre tem novidades no cardápio."
